Temparature,Humidity,Windspeed,Rainfall
27.9,76.53333333,7.4,0
26.66666667,80.03333333,4.1,0
27.13333333,76.05,7.65,0
28.51666667,75.51666667,3.25,1
28.45,75.7,2.65,1
28.26666667,76.88333333,3,1
27.65,80.05,3.9,1
27.6,80.8,2.8,0
27,84.8,4.05,1
27.65,82.75,5.15,1
29.2,72.7,2.75,0
28.5,74.05,2.3,0
27.8,80.8,1.4,1
27.13333333,81.53333333,1.8,1
27.26666667,84.53333333,3,1
25.98333333,83.36666667,2.4,1
27.08333333,81.43333333,2.4,0
28.3,79.11666667,2.15,0
27.38333333,80.43333333,2.75,0
26.35,83.18333333,3.5,1
28.45,75.45,1.85,0
28.9,75.15,2.5,0
28.05,74.65,1.5,1
27.5,76.05,6.7,1
27.8,77.9,3.25,1
26.95,80.8,3.2,1
28.4,74.3,1.35,0
27.55,78.95,28.2,1
27.9,77.95,1.4,1
26.45,81.75,1.65,1
27.95,76.45,1.2,1
27.75,77.5,2.35,1
28.7,76.45,1.75,0
27.95,78.05,2,1
27.3,78.35,2.35,1
24.5,88.15,2.5,1
26.9,79.7,3.45,1
26.55,79,2.25,0
26.55,81,3.15,1
26,85.8,1.5,1
26.2,83.15,2.5,0
26.55,81.2,2,1
27.05,80.1,32.15,1
26.75,80,26.2,1
28.15,73.4,2,0
27.25,75.85,2.5,0
28.3,75.5,1.95,0
27.75,76.45,2.85,0
27,80.65,2.45,1
26.2,80.4,2.55,1
26.25,82.1,33.05,0
27.1,78.45,22.8,0
27.65,73.3,15.1,0
28.5,73.85,5.55,0
28.2,64.3,31.1,0
28.35,64.6,32.55,0
27.9,70.8,14.45,1
28.25,63.85,13.05,0
27.25,70.1,30.7,0
27.5,67.55,32.75,0
27.5,64,28.95,0
27.05,65.85,11.75,0
26.05,61.5,32.8,0
25.65,67.5,11.25,0
25.8,69.85,15.5,0
26.15,70.2,13.1,0
26.8,66.35,32.65,0
26.25,59.05,32.55,0
27.3,61.5,22.45,0
27.05,67.95,16.6,0
26.1,72.7,10.1,0
25.5,72.8,2.35,0
25.3,69.1,16.65,0
25.3,63.3,32.55,0
24.95,68.35,2.8,0
25.05,72.85,2.85,0
24.85,68.65,4.5,0
25.25,67.35,2.5,0
25.65,73.95,2.25,0
25.95,73.4,14.55,0
26.45,71.9,2,0
25.3,73.35,5.2,0
23.55,82.35,23.2,1
24.06666667,81.56666667,2.15,0
24.28333333,74.66666667,3.2,0
24,69.31666667,1.7,0
23.06666667,71.36666667,9.5,0
24.1,68.41666667,30.45,0
24.38333333,74.7,6.8,0
24.45,74.75,19.75,0
25.28333333,68.08333333,32.65,0
24.53333333,66.88333333,12.85,0
24.36666667,67.2,2.6,0
25.61666667,67.66666667,29.95,0
24.51666667,72.73333333,2.45,0
24.2,70.53333333,2.45,0
24.06666667,70.31666667,2.1,0
23.98333333,69.83333333,2.35,0
23.9,69.9,1.75,0
23.63333333,67.6,32.55,0
24.15,65.28333333,2.75,0
24.1,69.86666667,2,0
23.13333333,71.15,1.85,0
23.03333333,70,2.8,0
23.88333333,70.68333333,5.3,0
24.81666667,68.1,6.1,0
24.2,72.41666667,2.05,0
23.66666667,67.65,2.15,0
21.88333333,67.11666667,1.9,0
23.03333333,66.83333333,2.4,0
23.36666667,71.41666667,3.7,0
20.3,51.7,0.15,0
20.65,54,3,0
21.6,56.65,1.75,0
22.85,59.2,0.15,0
22.6,62.4,6.35,0
23.25,59.45,2,0
23.2,65.1,4.65,0
23.05,62.15,0.35,0
21.8,55.65,0.1,0
21.85,49.8,1.9,0
23.15,60.45,6.1,0
24.6,64.7,3.3,0
23.4,67.55,4.5,0
23.7,64.3,3.6,0
22.95,63.75,5.2,0
23.05,63.8,4.65,0
22.5,62.35,5,0
24,60.45,3,0
24.2,58.45,2.3,0
22.2,61.8,4.8,0
22.9,60.6,3.55,0
24.75,52.95,2.2,0
25.45,57.9,0.95,0
25.05,64.4,5.35,0
25.5,66,2.6,0
26.6,62.6,2.3,0
23.1,79.6,5.25,1
19.65,86.35,5.9,1
19.2,79.65,5.5,0
19.45,61.1,4.2,0
21.3,55.35,0.15,0
23.1,65.5,6.55,0
23.9,62.8,3.65,0
23.45,63.65,5.5,0
24.5,66.3,6.4,0
24.7,61.55,4.15,0
25.05,59.95,2.95,0
26.45,56.95,6.65,0
27.2,60.35,1.45,0
25.2,57.15,4.65,0
24.3,42.85,4.65,0
26.05,61.25,5.05,0
25.55,69.45,6.05,0
25.3,66.4,7.25,0
25.9,59.3,4.25,0
27.2,57.05,4.5,0
28.15,63.55,5.15,0
28.55,59.8,0.35,0
28.75,54.95,0.5,0
28.7,62.4,1.5,0
28.5,64.95,5.1,0
27.85,59.35,2.35,0
29.2,49.35,5.25,0
30.15,47.85,4.55,0
30.8,41.6,0.85,0
32.05,37.6,1.6,0
29.35,50.35,4.1,0
29.6,55.05,2.4,0
28.4,64.95,4.3,0
28.75,56.8,0.85,0
27.85,63.75,7.1,0
27.4,67.1,4.6,0
30.75,59,2.3,0
30.9,56.65,1.8,0
28.65,46.25,0.25,0
28.2,44.6,3.45,0
30.5,52.8,5.45,0
29.8,60.45,3.65,0
30.65,55.2,5.25,0
31.1,56.85,1.25,0
30.95,54.85,3.05,0
31.85,44.35,3.7,0
31.75,40,1.4,0
31.55,38.1,2.3,0
30.95,35.55,2.75,0
30.2,50.05,6.85,0
29.1,44.1,5.85,0
28.6,53.05,7.6,0
30.9,58.65,4.2,0
31,59.6,5.25,0
30.9,55.35,3.95,0
31.8,53.7,5.9,0
32.55,52.95,1.2,0
31.9,50.1,5.25,0
31.65,48.4,5.05,0
32.55,48.9,0.85,0
32.65,47.1,4.7,0
33.05,42.05,1.15,0
32.65,47.25,4.55,0
34.5,40.05,3.6,0
18,54.25,0.7,0
19.05,50.35,0.75,0
20.05,50.35,0.75,0
21.85,53.4,0.55,0
21.45,60.55,0.65,0
21.85,59.15,0.7,0
21.5,61.85,0.65,0
22.5,55.1,0.85,0
20.05,53.45,0.6,0
21.15,45.15,0.45,0
21.55,59.3,0.95,0
23.05,62.3,0.85,0
22.55,65.55,1.3,0
22.75,61.8,0.95,0
22.5,57.95,0.95,0
22.4,59.1,0.85,0
21.8,56.75,0.9,0
22.5,58.15,0.7,0
23.4,54.9,0.95,0
21.5,58,0.8,0
22.55,57.65,0.8,0
24.2,45.7,1.05,0
24.45,55.65,1,0
24.25,61.9,0.9,0
24.45,65.15,1.15,0
26.2,58.95,1.1,0
22.8,82.55,1.2,1
19.8,89.2,0.8,1
19.25,78.95,1.05,0
19,53.85,0.85,0
20.55,49,0.55,0
22.75,64.85,1.2,0
22.95,62,0.9,0
22.95,62.7,0.65,0
24.1,62.35,1,0
24.3,56.95,0.6,0
24.3,54,0.6,0
25.3,50.8,0.95,0
26.9,55.1,1,0
24.75,52.5,1,0
23.7,33.6,0.65,0
25.6,56.3,0.95,0
25.8,65.9,1.1,0
25.2,63.65,1,0
25.25,60.25,0.9,0
26.35,52.85,1,0
27.45,60.35,0.85,0
27.5,57.1,0.8,0
28.3,48,1,0
27.5,59.15,0.8,0
28.35,60.3,1.3,0
27,55.45,1.6,0
27.95,44.35,1.2,0
28.9,42,0.6,0
29.15,35.6,0.85,0
30.85,31.05,0.75,0
28.4,44.7,0.8,0
28.55,51.3,0.9,0
27.8,61.15,0.95,0
27.9,53.35,0.9,0
27.85,60.8,1.75,0
26.95,63.75,1.25,0
29.35,56.25,0.8,0
30.25,51.75,1.6,0
27.8,39.2,1.35,0
26.3,39.9,1.05,0
29.15,45.85,1.1,0
28.85,56.9,0.65,0
29.5,52.4,0.95,0
30.35,53.2,1.1,0
30.35,50.65,1,0
31.2,36.5,1.1,0
31.75,35.65,0.85,0
31.45,29.15,0.8,0
30.5,27.65,0.9,0
30.4,44.75,1.6,0
29.45,40.8,1.4,0
28.5,50.95,1.55,0
30.8,54.65,1.15,0
29.65,56,1.1,0
30.85,49.6,1.35,0
31.65,47.4,1,0
31.8,47.9,0.8,0
32.1,42.45,1.1,0
31.7,42.2,1,0
32.25,41.3,0.75,0
32.05,41.25,0.65,0
32.2,35.85,0.85,0
31.45,43.05,1.05,0
33.15,33.25,0.6,0
31.5,52.7,2.15,1
31.4,47.8,1.1,0
31.65,55.4,1.8,0
33.85,35.9,1.2,0
32.35,43.6,1.95,1
33.1,38.3,1.05,0
33.45,32.3,1.05,0
32.3,33,1.6,0
32.75,27.8,2.4,0
31.9,44.15,1.95,0
30.7,57.5,2,1
31.15,57.8,1.9,0
30.95,56.35,2.2,1
32.1,48,1.45,1
30.55,54.95,1.65,1
32.1,38.95,1.3,0
32.85,33,1.35,0
34.05,32.85,1.15,0
34.85,31.4,1.35,0
35.35,36.3,0.95,0
34.2,40.35,0.9,0
34.6,39.55,1.4,0
33.75,46.45,1.25,0
34.7,36.7,2.1,0
33.75,22.45,1.5,0
31.95,28.9,1.7,0
33.35,24.95,2,0
34.75,21.7,1.4,0
35.7,20.1,1.6,0
35.9,20.35,0.95,0
35.55,21.15,1.35,0
35.95,22.65,1.05,0
35.7,34.3,1.5,0
33.6,48.6,1.8,1
34,38.05,1,0
35,32.1,1.4,0
34.75,42.5,1.25,0
34.2,39.2,1.9,0
34.8,37.45,0.95,0
35.7,32.8,1.2,0
35.95,26.05,0.9,0
36,36.25,1.05,0
36.15,35.25,1.1,0
35.25,41.15,2.65,1
36.05,39.5,1.75,0
34.45,42.15,1.4,0
35.5,35.1,1.45,0
36.6,31.9,1.4,0
37.15,37.25,1.35,0
36.7,39.25,1.85,0
37.5,36.7,0.85,0
34.75,51.1,3.1,0
34.85,43.45,1.7,0
33.75,43.55,1.1,1
34.55,41.25,2.75,0
32.95,50.9,5.45,0
32.6,53.75,3.7,0
31.8,50.95,5.15,0
31.6,45.45,3.65,1
30.2,56.1,1.9,1
32.65,45.25,5.25,0
30.85,58.3,5.95,0
31.2,56.15,2.1,0
32.35,59.05,2.85,0
33.2,44.7,4.55,0
32.3,51.15,5.1,0
32.95,46.6,2.4,0
33.55,42.5,5.65,0
33.7,40.6,3.5,0
32.9,37.55,4.65,0
32.7,51.25,6.55,0
29.85,61.7,4.9,1
31.2,62.75,4.85,0
31.25,62.45,7.6,0
32.45,54.45,6.1,0
30.7,60.25,3.35,1
31.65,48.4,5.7,0
33.45,43.65,3.65,0
33.6,43,5.05,0
35.05,42.5,0.15,0
35.85,44.6,0.85,0
35.6,48.8,0.45,0
34.85,47.15,4.9,0
34.25,52.8,4.25,0
34.85,45.35,6,0
34.3,32.75,5.8,0
33.75,37.85,6,0
34,34.6,5.95,0
35.55,32.85,5.75,0
35.15,33.95,6,0
35.65,31.9,7.25,0
35.55,34.8,7.9,0
35.9,33.85,5.8,0
35.45,44.2,4.7,0
32.45,55.2,4.4,1
34.2,46.4,0.15,0
35.25,41.2,3.45,0
34.55,50.05,3.55,0
34.55,47.4,4.1,0
35,46.45,2.95,0
35.45,42.45,3.55,0
36.5,36,5.2,0
35.75,46,3.95,0
35.95,45.3,4.15,1
35.3,42.15,5.6,1
35.6,35.3,6.75,0
34.1,38.35,0.15,0
34.9,34.05,3.25,0
36.1,30.15,4.65,0
36.5,32.8,5.5,0
36.1,36.85,3.8,0
36.85,33.2,6.6,0
34.4,42.1,5.7,0
34.9,43.9,3.1,0
33.95,35.85,1.35,1
33.15,33.75,1.1,0
32.5,45.3,1.1,0
31.65,51.15,1,0
31.55,44.95,2.1,0
31.8,35.3,1.55,1
31.65,52.85,1.6,1
31.6,41.95,1.05,0
31.8,53.05,2.6,1
31.05,49.95,0.55,0
32.3,54.4,0.65,0
33.75,36.25,1.05,0
32.95,40.55,1.4,1
32.55,41.75,0.6,0
32.55,36.65,1.25,0
33.45,31.2,0.9,0
32.75,28.4,0.95,0
31.9,45,1.1,0
30.9,54.85,1.4,1
30.7,59.7,0.85,1
31.1,59.7,1.75,1
32,48.85,0.8,0
30.75,53.9,1,1
31.5,41.55,1.4,0
32.65,38,0.9,0
34.4,34.25,0.75,0
34.15,33.8,1,0
34.75,37.45,0.85,0
34.9,42.85,0.55,0
34.9,38.5,1.1,0
34,45.1,1.05,0
34.75,37.65,1.8,0
34.25,22.15,1.85,0
33.6,28.3,1.6,0
33.6,24.45,1.5,0
35.5,22.9,1.3,0
34.85,23.8,1.1,0
36.1,22.9,1.75,0
35.45,23.1,1.7,0
36.3,24.15,2,0
35,35.25,1.55,0
33.75,46.4,1.55,1
33.25,40.3,1.4,0
35.4,31.85,1.2,0
34.35,44.15,1.3,0
34.2,40.25,1.95,0
34.6,39.35,1.1,0
35.25,36.6,1.2,0
35.5,27.9,1.25,0
36.05,38.75,0.9,0
35.8,38.6,1,0
35.45,41.5,0.9,1
35.35,40.5,1,0
34.9,42.9,0.8,0
35.1,38.55,1.05,0
36.45,32.4,1.4,0
36.95,36.95,1.1,0
36.15,38.75,1.35,0
36.45,38.55,0.6,0
34.5,50.9,1.2,0
34.55,44.75,0.95,0
35.55,37.45,1.8,0
32.4,47.45,3.75,0
34.8,44.3,5.15,1
32.65,58.9,5.85,1
32.35,57.7,2.3,0
35.6,44.2,3.6,0
34.05,46.55,4.4,1
31.8,62.2,6.1,1
29.75,66.3,2.6,1
33.1,48.75,4.45,0
33.5,48.25,2.35,0
33.45,46,3.95,0
31.9,53.7,7.15,0
31.05,58.05,4.55,1
31.75,53.65,6.3,0
33,47.45,6.95,0
33.1,46.6,5.4,0
32.55,47.85,6.15,0
32.4,47.75,5.1,0
32.6,52.4,4.6,0
31.4,61.9,3.05,1
30.25,67.7,5.65,1
28.65,72.25,4.2,0
29.25,75.05,3.25,1
29.1,73.9,2.35,1
30.55,69.95,2.1,0
30.3,63.25,6.75,0
30.65,61.2,5.6,1
28.45,68.75,6.05,1
27.45,75.25,3.7,1
26.1,74.3,4.85,0
26.45,78.9,4.2,1
26.9,76.7,5.3,0
28.6,68,5.05,1
28.95,70.75,6.7,1
27.4,75.85,4.9,1
28.05,70.1,6.65,1
28.9,68.65,5.35,0
29.35,67.95,6.9,1
28.7,69.3,5.25,1
29.3,66.7,5.4,1
28.85,69.85,5.15,1
28.6,69.45,3.9,1
30.1,64.65,4.95,1
30,64.2,2.95,1
29.6,65.05,6.3,1
29.65,68.55,2.35,1
30.6,61.35,5.5,0
30.5,62.3,3.3,1
28.9,71.85,1.3,1
28.2,75.95,1.05,0
29.15,70.05,3,0
29.75,67.15,1.45,0
29.05,67.5,2.6,0
28.85,67.85,2.75,0
28.8,71.45,4.95,1
25.85,80.25,6.95,1
26.1,78.55,6.2,0
24.4,87.6,6.45,1
23.85,88.4,6.25,1
25.1,84.1,5.8,0
26.8,79.3,4.8,1
26.35,82.25,8,1
22.85,93.9,6.25,1
23.75,90.4,7.5,1
25.95,84.05,7.25,1
26.15,83.55,6.55,1
25.8,83.2,7.4,1
25.55,84.65,6.55,1
26.35,80.1,7,1
27.1,75.9,5.65,0
27.6,73.8,5.95,0
27.95,70.85,2.75,0
28.3,73,7.5,1
27.05,78.1,5.25,1
27.8,73.5,3.45,0
28.4,71.15,2.8,0
28.8,68.85,2.9,0
29.1,69.05,4.45,1
26.75,76.75,5.75,0
29,71.45,3.3,1
28.4,72.1,5.7,1
27.35,73.4,7.05,0
27.55,74.95,5.45,1
26.45,76.85,5.3,1
27.25,74.35,4.35,1
27.1,70.3,3.1,0
27.2,67.15,4.05,0
27.55,66.25,2.95,0
28.7,66.95,3.4,0
28.65,72.85,3.4,1
27.35,79.15,6.25,1
25.7,82.7,3.5,1
24.75,86.6,4.05,1
25.15,84.1,5.6,1
25.15,83.45,4.8,1
25.05,86.1,5.3,1
26.5,78,7.15,0
25.95,81.25,4.55,1
25.8,80.9,5.75,0
26.45,78.55,6.2,0
27.0625,75.60625,4.05,0
26.4875,78.3125,4.15,1
25.525,81.18125,3.15,1
26.2875,78.025,3.85,0
27.19375,76.4625,1.65,1
27.125,79.18125,3.85,1
27.1875,80.2,2.9,1
26.6,79.75,4.4,1
27.1,79.45,1.25,0
26.1,84.45,0.9,1
27,79.55,0.9,1
28.45,71.65,1.5,1
28.5,73.9,0.75,1
27.25,78.8,5.45,1
26.7625,81.39375,1.55,1
26.6,82.24375,2.25,1
25.375,81.55,2.75,1
26.29375,80.55,1.05,0
27.29375,77.8875,0.9,0
26.70625,79.10625,1.1,1
26.38125,80.3125,1.15,1
27.8,72.95,1,0
27.65,74.45,0.9,0
28,70.6,4.05,1
27.6,73,1.4,1
26.3,79.9,1.75,1
26.5,78.3,1.2,1
27.8,73.65,0.85,0
27,76.5,1.15,1
26.65,78.35,3.9,1
26.65,77.95,2.7,1
27.1,75.1,1.85,0
27.55,73.8,1.3,1
27.9,74.55,3.85,1
27.6,76.4,4.3,1
26.7,75.25,4.65,1
24,86.25,3.1,1
26.5,77.6,3.95,1
25.9,79.1,3,0
26.15,79.6,6.15,1
25.7,82,2.65,1
24.95,82.25,3.6,0
25.9,79.95,2.35,1
26.45,77.6,1.1,0
25.75,79.65,0.85,1
26.65,73.15,2.8,0
26.5,75.8,1.25,1
27.6,73,3.35,0
27.1,75.55,4.75,0
26.15,79.05,6.05,1
25.65,78.5,3,0
25.7,79,5.8,0
26.6,77.75,1.35,0
26.45,74.25,2.45,0
27.8,72.55,0.95,0
27.6,64.55,3.1,0
27.35,64.95,1.55,0
26.85,70.5,5.9,1
27.9,63.85,0.8,0
26.8,70.7,0.8,0
26.55,65.5,1.05,0
26.75,62.55,1.15,0
26.45,66.45,1.8,0
25.5,61.8,2,0
25.3,66.6,4.8,0
25.55,68.15,2.6,0
25.35,69.1,4.95,0
26.4,64.35,1.1,0
26.25,59.2,4.1,0
26.8,60.05,3.1,0
26.85,66.6,2.6,0
25.4,70.95,2.6,0
24.85,71.15,4.7,0
24.4,68.3,2.35,0
24.55,62.8,2.3,0
24.2,68.85,4.6,0
24.6,70.45,4.85,0
24.15,67.65,5.9,0
24.5,67.05,2.5,0
25,73.05,4.55,0
25.45,71.55,2.7,0
25.75,70.25,2.15,0
24.85,70.9,4.9,0
22.85,79.75,4.9,1
23.6625,79.7125,2.25,0
23.78125,73.4125,5.7,0
23.475,67.84375,1.1,0
22.13125,71.325,5.1,0
23.58125,68.0875,4.45,0
24.15,72.6125,1.25,0
23.7375,72.75625,4.3,0
23.925,67.71875,0.95,0
23.5625,66.4125,1.4,0
23.725,66.5375,4,0
24.98125,66.65625,3.5,0
24.3375,71.53125,3.5,0
24.2625,68.7875,3.2,0
23.925,69.18125,1.9,0
23.75625,68.8375,5.75,0
23.54375,69.78125,2.45,0
23.5625,66.09375,1.9,0
23.8375,65.7875,1.45,0
23.91875,68.85625,1.6,0
23.20625,68.74375,3.55,0
23.2125,68.8125,2.75,0
24.075,70.48125,1.9,0
24.79375,66.5375,1.4,0
24.64375,70.56875,1.4,0
23.55,67.98125,4.6,0
22.18125,66.1,6.25,0
22.76875,66.9625,5.6,0
23.7375,70.74375,5.8,0
21.85,38.6,1.6,0
23.4,39.05,2.55,0
24.1,50.55,1.65,0
25.55,42.15,2.65,0
22.65,62.15,1.15,0
25.6,58.6,2.4,0
24.15,67.3,1.1,0
25.1,58.3,1.15,0
23.7,49.25,2.7,0
22.95,40.25,0.05,0
23.55,61.65,0.05,0
24.75,59.85,0.15,0
23.5,75,0.15,0
23.4,71.7,0.85,0
23.25,68.4,0.45,0
23.8,63.4,0.75,0
24.9,59.6,2.05,0
25.7,56.75,1.05,0
25.35,59.9,0.8,0
24.5,62.5,0.8,0
24.4,62.9,2.2,0
25.3,57.8,0.5,0
26,57.8,1.05,0
25.95,68.3,0.8,0
25.4,78.85,0.8,0
26.7,70.6,1.1,0
23.7,88.15,3.4,1
20.65,98.4,2.75,1
19.6,93.95,1.85,0
20.75,64.4,0.9,0
22.7,51.6,0.8,0
23.85,73.95,0.65,0
24.55,71.5,0.5,0
24.45,70.75,0.4,0
25.75,71.6,0.5,0
25.25,73.35,0.75,0
26.55,65.5,0.5,0
27.15,63.95,0.5,0
27.9,59.35,1.7,0
26.75,57.8,1.1,0
23.95,39.5,1.15,0
27.7,62.7,0.65,0
26.05,80.4,0.4,0
25.85,72.7,0.2,0
26.55,62.55,0.2,0
26.65,64.65,0.3,0
28.2,60.45,1,0
28.55,66.15,0.6,0
29.05,58.2,0.75,0
28.45,70.75,0.45,0
28.7,74.8,0.75,0
29,70.7,0.45,0
29.05,50.55,0.25,0
29.45,48.3,0.15,0
29.05,43.5,0.75,0
30.15,38,0.5,0
28.05,51.4,0.8,0
28.15,58.85,0.8,0
27.5,70.7,0.65,0
27.25,61.05,0.75,0
27.85,55.3,0.5,0
26.3,78.95,1.35,0
27.55,66.35,0.75,0
28.9,60.3,1.1,0
27.8,42.7,1.8,0
27.15,35.1,0.8,0
28.9,53.8,0.65,0
28.9,59.75,0.5,0
28.45,70.55,0.35,0
28.85,63.8,0.7,0
28.6,58.65,0.5,0
29.6,48.75,0.45,0
30.15,36.5,0.35,0
30,34.6,0.25,0
29.9,29.95,0.75,0
28.85,46.85,0.6,0
27.65,47.15,0.45,0
26.7,56.15,0.4,0
29.4,57.8,0.8,0
28.85,63.5,0.55,0
28.55,56.6,0.45,0
29.55,52.05,0.35,0
29.2,54.7,0.35,0
29.7,48.15,0.45,0
29.7,46.5,0.45,0
29.9,46.35,1.15,0
30.65,41.85,0.25,0
30.95,38.9,0.35,0
30.85,43.6,0.95,0
31.55,34.9,0.1,0
32.45,38.05,1.5,1
31.4,39.65,0.8,0
30.65,52.85,0.15,0
30.85,51.5,0.45,0
31.25,47.8,2.55,0
30.7,38.55,0.9,0
30.2,55.25,0.6,0
30.75,40.3,0.5,0
30.55,55.1,0.25,0
30.15,51.35,0.15,0
31.2,56,0.2,0
32.25,39.5,1,0
31.25,43.55,4.7,1
31.2,42.85,0.5,0
31.15,37.5,0.2,0
31.25,30.7,1.05,0
32.15,25.8,0.75,0
30.8,45.8,0.85,0
29.1,60.3,1.65,1
29.8,61.4,0.3,1
30.05,61.65,0.5,0
31,55.5,0.15,1
27.9,69,6.8,1
30.7,44.8,1.05,0
32.75,39.85,0.2,0
33.7,41.55,1.95,0
32.8,38.35,0.8,0
32.75,39.25,0.8,0
32.45,45.55,3.9,0
34.15,39.05,1.35,0
33.45,44.75,1.7,0
34.1,38.2,2,0
33.75,19.85,2.6,0
32.45,29.6,2.15,0
32.8,27.85,1.4,0
33.95,23.2,1.85,0
34.75,23.55,1.45,0
34.2,23.85,1.8,0
35.3,27.85,3.7,0
37.45,32,2,0
35.35,32.8,1.9,0
33.55,45.35,1.4,1
33.9,40.85,0.55,0
34.55,40.7,0.55,0
34.1,52.65,1,0
34,41.7,0.8,0
34.85,32.85,1.15,0
34.9,31.4,1.5,0
35.95,27.15,1.55,0
35.65,33.8,0.8,0
35.45,40.5,1.1,0
34.45,48.7,4.05,1
34.85,47.1,0.8,0
35,40.5,2.1,0
35.1,39.3,2.55,0
36.3,32.95,1.75,0
36.7,33.35,2.75,0
35.7,38.85,1.45,0
36.35,38.3,1.15,0
34.85,42.4,0.7,0
35.05,49.45,0.85,0
35.3,37.2,0.8,0
32.1,52.95,0.75,0
34.75,39.1,4.1,0
32.45,57.1,3.05,1
32.75,57.15,2.2,0
35.9,43.65,2.1,0
34.3,46.7,3,0
31.5,56.6,7.05,1
29.5,67.25,2.45,0
33.55,49.15,7.95,0
34.25,47.15,3.85,0
33.65,47.55,4.4,0
32.15,50.75,8.55,0
31.65,55.15,7.4,0
31.8,51.4,9.85,0
32.95,45,9.15,0
32.95,42.75,9.75,0
33.85,48.4,8.95,1
33.6,49.85,8.15,0
34.6,53.85,9.65,0
32.5,61.4,7.25,0
31.55,69.3,6.3,1
30.25,73.25,7.2,0
30.75,78.35,6.25,1
31.6,75.55,6.55,1
33.9,69.75,5.1,0
32.15,64.9,6.95,0
32.25,63.75,9.1,1
30.75,71.75,9.5,0
29.3,76.7,10.85,1
28.25,77.25,12.95,1
26.8,81.4,9,1
29.45,77.25,8.7,1
30.8,73.45,9.9,1
30.8,71.45,8.55,1
29.55,79.25,10.3,1
29.65,72.95,10.6,0
31,70.95,9.8,0
31.25,69.9,11.35,0
30.3,70.05,8.7,1
31.3,68.15,9.6,1
30.45,72.05,9.2,1
30.75,71.35,7.05,1
32.35,70.8,8.1,1
31.15,66.6,6.4,0
30.75,77.3,7.35,1
31.05,69.4,6.95,1
32.45,65.45,8.7,0
32.1,62.55,7.8,1
30.35,74.9,5.6,1
29.75,80.6,5.6,0
32,77.45,3.15,1
31.2,67.5,4.15,0
32,67.75,5.3,0
30.95,70.45,7.75,0
30.85,76.4,7.8,1
28.45,83.65,7.3,1
28.75,79.35,11.15,0
27.1,90.3,8.7,1
25.95,89.8,10.65,1
27.55,84.5,9.1,1
29.45,83.85,9.7,1
28.35,85.55,7.95,1
24.9,96.2,10.9,1
24.95,90.95,10.4,1
26.45,87.45,1.65,1
27.65,87,10.4,1
27.55,84.05,12.4,1
26.6,87.35,10.75,1
26.7,81.05,1.15,0
29.25,77.6,9.15,0
29.7,75.45,8.55,0
29.95,72.7,9.6,0
29.5,80.9,8.9,1
29.45,81.15,7.15,1
29.85,75.45,5.9,0
30.05,73.25,5.45,0
30.9,70.2,6.5,1
32.05,72.1,6.9,0
27.4,85.8,4.65,1
30.65,75.35,6.9,0
29.95,75,8.4,0
29.65,75.5,8.65,0
29.55,79.85,7.25,1
27.25,83.9,6.55,1
27.4,76.65,7.55,1
28.2,71.75,7.4,0
28.1,65.9,7.3,0
28.1,64.4,6.8,0
28.5,67.3,5.75,0
28.85,76.05,6.65,1
27.55,80.75,7,1
25.9,85.5,8.75,1
25.3,88.3,8.4,1
25.25,87.85,7.4,1
25.1,87.5,6.95,1
25.3,87.1,7.25,1
26.65,80.65,10.8,0
26.4,85.35,13.25,1
26.05,80.6,11.7,0
26.4,77.85,10.75,0
27.6,74.45,7.4,0
27.25,76.25,6.4,0
26.2,80.85,6.75,0
26.6,78.1,6.05,0
27.35,78.25,5.85,1
27.6,78.8,5.4,0
27.7,78.6,6.65,0
27.45,80.5,5.9,1
28.35,79.35,1.45,1
28.75,77.95,1.3,1
28.55,77.05,3.55,1
29.85,74.7,2.95,0
29.6,76.15,4.35,1
28.85,79.9,2.35,1
27.5,80.45,2.2,1
27,83.7,2.3,1
26.3,80.9,4.2,1
28.2,79.95,2.3,0
28.9,77.1,2.05,0
29.15,77.2,1.2,0
27.45,80.7,1.4,1
28.3,75.4,4.2,0
28.75,75.45,4.2,0
29.35,78.2,2.2,1
28.6,76.2,8.8,1
28.85,77.05,3.8,1
28.8,79.85,0.75,1
29.45,75.85,4.25,0
27.5,79.85,2.75,1
29.2,77.75,1.4,1
28.5,79.7,3.45,1
27.5,80,5.6,1
29.05,75,1.9,0
29.9,76.6,3.9,0
29,78.15,3.35,0
28.4,75.45,2.3,1
24.8,86.05,2.25,0
27.6,78.4,2.5,1
27.3,77.85,2.45,0
28.5,77.95,3.45,0
27.4,79.2,1.9,1
26.25,78.8,1.6,0
28.25,79.05,2.05,1
26.55,79.45,3.35,1
27.5,79,1.2,1
28.9,75.7,0.9,0
30.25,73,3.3,1
30.15,76.6,1.4,0
28.35,73.8,2.95,0
27.7,77.5,1.85,1
26.25,77.15,2.3,0
26.85,76.65,1.9,0
28.3,77.1,2,0
27.65,73.8,1.4,0
29.05,72.85,3.35,0
28.8,65.6,3.55,0
28.15,69.35,3.85,0
27.85,75.6,2.95,1
28.35,67.1,3.05,0
27.5,72.25,2,0
27.45,69.3,4.8,0
27.75,64.9,4.4,0
27.6,69.15,2.95,0
26.75,65.35,4.3,0
27.05,67.3,2.25,0
27.45,67.4,2.05,0
26.3,70.9,3.4,0
27.45,65.55,3.4,0
26.45,62.9,4.75,0
26.75,65.2,4.05,0
27.4,68.9,3.25,0
27.5,73.45,4.3,0
25.35,73.35,3,0
